date,open,high,low,close,volume,turnover
2010-06-24,2771.0000,2810.0000,2750.0000,2771.0000,297949.00,247888101376
2010-06-25,2759.0000,2772.8000,2736.0000,2753.8000,249654.00,206254407680
2010-06-28,2751.6001,2763.8000,2731.3000,2741.6001,210541.00,173555564544
2010-06-29,2741.6001,2746.8000,2598.3000,2600.3000,298585.00,238816509952
2010-06-30,2580.0000,2593.0000,2563.0000,2579.0000,247753.00,191603245056
2010-07-01,2577.8000,2584.6001,2535.6001,2545.2000,243922.00,187585069056
2010-07-02,2550.0000,2565.0000,2478.8000,2546.0000,367858.00,278952017920
2010-07-05,2535.0000,2549.6001,2479.6001,2530.6001,359351.00,271062941696
2010-07-06,2521.3000,2585.0000,2511.2000,2564.6001,365680.00,280310939648
2010-07-07,2558.0000,2582.0000,2546.2000,2568.3000,318135.00,244524810240
2010-07-08,2591.0000,2599.3000,2562.0000,2569.0000,254951.00,197178507264
2010-07-09,2573.2000,2668.0000,2563.0000,2650.0000,327713.00,257431420928
2010-07-12,2652.0000,2693.0000,2647.2000,2660.6001,289268.00,231451426816
2010-07-13,2651.0000,2653.0000,2618.6001,2626.0000,269627.00,212904558592
2010-07-14,2640.0000,2679.2000,2630.0000,2647.0000,209930.00,167221264384
2010-07-15,2643.0000,2695.0000,2601.2000,2604.0000,79047.00,62891630592
2010-07-16,2607.3000,2612.8000,2575.8000,2596.0000,15142.00,11782977536
2010-07-19,2600.2000,2715.2000,2593.6001,2697.6001,379966.00,301743374336
2010-07-20,2702.0000,2761.0000,2700.3000,2746.0000,390979.00,320947650560
2010-07-21,2749.0000,2758.3000,2733.8000,2744.3000,308125.00,253796057088
2010-07-22,2740.0000,2785.6001,2736.2000,2784.3000,385991.00,319941705728
2010-07-23,2790.0000,2800.8000,2765.2000,2783.6001,326508.00,272741826560
2010-07-26,2792.0000,2803.2000,2769.2000,2796.8000,295351.00,247139336192
2010-07-27,2797.8000,2799.8000,2773.6001,2778.0000,298118.00,248995315712
2010-07-28,2780.2000,2888.6001,2775.2000,2887.3000,354307.00,301227212800
2010-07-29,2888.0000,2896.0000,2862.8000,2876.8000,274230.00,237012353024
2010-07-30,2873.0000,2880.6001,2855.2000,2871.3000,241645.00,207849586688
2010-08-02,2888.2000,2950.8000,2880.2000,2926.3000,288420.00,252509077504
2010-08-03,2928.0000,2935.0000,2849.0000,2856.8000,322000.00,280584028160
2010-08-04,2859.8000,2892.0000,2835.0000,2873.8000,382739.00,329146171392
2010-08-05,2872.8000,2880.6001,2821.8000,2846.3000,319116.00,273606279168
2010-08-06,2850.0000,2923.6001,2832.0000,2920.0000,322329.00,278041755648
2010-08-09,2917.0000,2932.0000,2891.3000,2913.0000,288638.00,252012101632
2010-08-10,2913.2000,2920.6001,2827.8000,2837.0000,324580.00,279905140736
2010-08-11,2839.0000,2873.0000,2825.0000,2839.3000,359463.00,306764840960
2010-08-12,2822.0000,2868.8000,2810.0000,2826.8000,337014.00,286777868288
2010-08-13,2826.0000,2862.8000,2810.2000,2855.0000,299186.00,254563647488
2010-08-16,2849.0000,2943.0000,2843.6001,2927.6001,269722.00,234523328512
2010-08-17,2933.0000,2961.8000,2928.8000,2947.0000,176759.00,155955052544
2010-08-18,2949.6001,2968.2000,2933.0000,2945.8000,54738.00,48454135808
2010-08-19,2947.8000,2997.8000,2935.0000,2964.8000,24560.00,21815709696
2010-08-20,2959.8000,2959.8000,2905.2000,2911.6001,12736.00,11180935168
2010-08-23,2920.6001,2938.0000,2896.3000,2905.6001,252178.00,220896116736
2010-08-24,2898.6001,2958.8000,2875.3000,2914.0000,340393.00,298064019456
2010-08-25,2911.0000,2922.0000,2852.8000,2856.3000,328356.00,284476833792
2010-08-26,2889.8000,2894.0000,2848.0000,2865.8000,273128.00,234978541568
2010-08-27,2862.0000,2875.0000,2848.2000,2872.6001,271393.00,233008594944
2010-08-30,2885.0000,2948.8000,2885.0000,2930.2000,258909.00,227129442304
2010-08-31,2918.0000,2922.0000,2903.0000,2910.3000,198508.00,173520125952
2010-09-01,2925.0000,2956.2000,2871.6001,2890.2000,310156.00,271274573824
2010-09-02,2920.0000,2949.2000,2912.2000,2929.2000,292539.00,257145044992
2010-09-03,2933.0000,2939.6001,2901.3000,2933.0000,265581.00,232909422592
2010-09-06,2948.0000,2993.6001,2948.0000,2992.2000,250197.00,223049695232
2010-09-07,2990.0000,2998.0000,2968.8000,2996.6001,206604.00,185016926208
2010-09-08,2987.0000,2998.6001,2972.0000,2995.2000,193194.00,172844105728
2010-09-09,3004.0000,3006.8000,2935.6001,2947.6001,244478.00,217388744704
2010-09-10,2955.0000,2956.0000,2914.0000,2940.6001,217296.00,191514214400
2010-09-13,2952.0000,2983.8000,2935.6001,2967.3000,206588.00,183535763456
2010-09-14,2969.8000,2995.0000,2956.0000,2966.8000,216894.00,193580171264
2010-09-15,2968.8000,2972.6001,2916.3000,2920.0000,171429.00,151516856320
2010-09-16,2920.0000,2926.8000,2836.3000,2867.6001,62516.00,54055059456
2010-09-17,2867.6001,2875.6001,2858.0000,2866.2000,16907.00,14543604736
2010-09-20,2881.0000,2892.0000,2848.0000,2873.0000,209602.00,180793524224
2010-09-21,2881.0000,2886.8000,2860.2000,2871.3000,163975.00,141413842944
2010-09-27,2882.2000,2914.8000,2879.8000,2904.0000,157948.00,137274163200
2010-09-28,2900.0000,2905.3000,2889.3000,2891.3000,120672.00,104897519616
2010-09-29,2893.3000,2912.0000,2881.3000,2894.2000,136850.00,119005077504
2010-09-30,2880.0000,2955.0000,2871.6001,2953.3000,189288.00,165778571264
2010-10-08,2972.6001,3073.8000,2966.3000,3054.2000,150243.00,137063833600
2010-10-11,3075.0000,3162.3000,3075.0000,3137.6001,208814.00,195742040064
2010-10-12,3124.3000,3164.2000,3123.0000,3154.6001,172451.00,162750676992
2010-10-13,3168.0000,3208.8000,3161.0000,3206.8000,182960.00,174804254720
2010-10-14,3221.3000,3253.6001,3215.8000,3230.8000,57606.00,55889473536
2010-10-15,3227.0000,3323.0000,3215.8000,3310.6001,24387.00,23959830528
2010-10-18,3390.0000,3421.8000,3324.2000,3329.3000,302110.00,305438949376
2010-10-19,3356.6001,3434.3000,3327.6001,3423.8000,308628.00,311909875712
2010-10-20,3392.6001,3513.2000,3377.0000,3458.2000,378770.00,391179960320
2010-10-21,3468.8000,3492.8000,3406.8000,3448.8000,325384.00,336997974016
2010-10-22,3455.6001,3499.0000,3426.8000,3465.3000,293741.00,305331372032
2010-10-25,3485.0000,3608.0000,3460.0000,3606.0000,256963.00,272172908544
2010-10-26,3608.2000,3618.0000,3521.0000,3558.2000,235559.00,253242212352
2010-10-27,3562.8000,3606.2000,3473.3000,3488.0000,303622.00,323156672512
2010-10-28,3496.0000,3537.8000,3486.2000,3513.8000,248247.00,261636292608
2010-10-29,3492.3000,3498.0000,3401.6001,3420.0000,266654.00,276152188928
2010-11-01,3449.8000,3576.0000,3443.2000,3555.2000,227693.00,240564191232
2010-11-02,3559.3000,3587.8000,3498.2000,3500.3000,260699.00,276601995264
2010-11-03,3533.0000,3534.3000,3451.0000,3472.2000,286579.00,300914311168
2010-11-04,3487.6001,3538.0000,3472.6001,3524.8000,236016.00,248525127680
2010-11-05,3569.0000,3630.0000,3563.3000,3578.0000,202498.00,217847562240
2010-11-08,3595.0000,3595.8000,3557.0000,3579.6001,141259.00,151491592192
2010-11-09,3581.6001,3581.6001,3528.2000,3545.3000,137677.00,146641534976
2010-11-10,3542.0000,3542.0000,3489.0000,3525.8000,132284.00,139498749952
2010-11-11,3520.8000,3588.8000,3491.3000,3502.0000,119295.00,127085568000
2010-11-12,3488.0000,3506.0000,3253.6001,3287.0000,84398.00,86258860032
2010-11-15,3300.0000,3326.0000,3261.2000,3297.6001,40184.00,39688171520
2010-11-16,3300.3000,3311.3000,3158.0000,3170.0000,31373.00,30540730368
2010-11-17,3158.8000,3182.8000,3093.6001,3102.2000,23723.00,22363115520
2010-11-18,3119.8000,3160.0000,3107.0000,3151.8000,16252.00,15312536576
2010-11-19,3172.3000,3178.8000,3083.0000,3121.8000,10471.00,9828074496
2010-11-22,3219.8000,3238.6001,3165.0000,3189.0000,248086.00,238571683840
2010-11-23,3180.0000,3181.6001,3065.0000,3121.3000,285775.00,267084267520
2010-11-24,3110.3000,3220.3000,3105.2000,3197.3000,292230.00,278859251712
2010-11-25,3212.0000,3245.0000,3186.0000,3227.6001,189336.00,182629171200
2010-11-26,3229.8000,3242.0000,3175.0000,3213.0000,209016.00,201290334208
2010-11-29,3207.6001,3238.0000,3170.2000,3212.0000,170248.00,163535486976
2010-11-30,3210.3000,3222.0000,3077.8000,3153.2000,253848.00,239359016960
2010-12-01,3153.3000,3166.6001,3126.6001,3145.6001,178326.00,168454602752
2010-12-02,3185.0000,3220.0000,3167.8000,3167.8000,160005.00,153395200000
2010-12-03,3179.8000,3190.3000,3138.2000,3175.0000,178485.00,169683009536
2010-12-06,3189.0000,3207.2000,3151.0000,3171.0000,168030.00,160144424960
2010-12-07,3156.2000,3243.0000,3115.2000,3221.8000,225376.00,214567256064
2010-12-08,3200.0000,3228.8000,3157.2000,3159.6001,167505.00,161013202944
2010-12-09,3173.0000,3184.0000,3126.2000,3139.8000,191446.00,181465907200
2010-12-10,3130.2000,3199.0000,3118.3000,3171.6001,197612.00,186942881792
2010-12-13,3220.0000,3283.6001,3191.0000,3275.6001,191913.00,186206191616
2010-12-14,3273.0000,3292.0000,3269.0000,3277.8000,104371.00,102682271744
2010-12-15,3279.6001,3285.0000,3251.0000,3252.8000,50325.00,49380372480
2010-12-16,3255.8000,3265.8000,3225.8000,3228.3000,18075.00,17628080128
2010-12-17,3238.8000,3241.0000,3209.3000,3221.2000,9782.00,9461636096
2010-12-20,3293.0000,3310.0000,3135.0000,3209.2000,222228.00,214509125632
2010-12-21,3220.0000,3306.0000,3207.3000,3303.3000,205960.00,201114681344
2010-12-22,3303.0000,3307.0000,3211.3000,3243.6001,176758.00,173385236480
2010-12-23,3244.6001,3274.0000,3204.3000,3218.2000,218391.00,212007895040
2010-12-24,3211.2000,3224.0000,3166.8000,3196.3000,248186.00,238256816128
2010-12-27,3211.0000,3265.0000,3113.0000,3118.6001,262972.00,252578742272
2010-12-28,3118.6001,3127.6001,3073.3000,3074.2000,206947.00,192831848448
2010-12-29,3070.0000,3095.2000,3064.3000,3091.6001,149470.00,138044407808
2010-12-30,3083.0000,3115.0000,3050.2000,3093.8000,188796.00,174841266176
2010-12-31,3097.8000,3161.0000,3094.3000,3157.0000,233054.00,218875101184
2011-01-04,3171.8000,3215.0000,3159.2000,3192.0000,190256.00,182092070912
2011-01-05,3188.0000,3203.8000,3176.3000,3186.8000,146115.00,139849351168
2011-01-06,3197.6001,3224.2000,3166.0000,3173.0000,186234.00,177956814848
2011-01-07,3162.0000,3230.0000,3145.0000,3171.0000,217547.00,208035332096
2011-01-10,3183.0000,3198.0000,3115.3000,3122.0000,186662.00,177035051008
2011-01-11,3130.0000,3141.0000,3106.0000,3140.0000,171964.00,161097728000
2011-01-12,3151.0000,3165.3000,3107.0000,3153.6001,206573.00,194454716416
2011-01-13,3167.0000,3174.8000,3128.3000,3147.0000,201842.00,190801461248
2011-01-14,3143.0000,3144.8000,3089.0000,3097.3000,207938.00,194231844864
2011-01-17,3090.2000,3096.0000,2967.6001,2971.8000,202138.00,183812341760
2011-01-18,2971.6001,2986.8000,2960.2000,2974.0000,143426.00,127905603584
2011-01-19,2977.8000,3052.8000,2968.0000,3044.6001,157936.00,142516895744
2011-01-20,3034.2000,3038.0000,2942.2000,2945.3000,39186.00,35197722624
2011-01-21,2940.0000,3039.0000,2935.6001,2985.3000,15878.00,14202067968
2011-01-24,3005.3000,3018.3000,2954.2000,2970.2000,245416.00,219803353088
2011-01-25,2979.0000,2982.8000,2935.2000,2960.0000,225117.00,199814610944
2011-01-26,2955.3000,2999.6001,2951.3000,2987.2000,211212.00,188671557632
2011-01-27,2983.6001,3049.6001,2943.0000,3030.3000,264338.00,238656126976
2011-01-28,3026.3000,3057.3000,3020.2000,3045.8000,164248.00,149681274880
2011-01-31,3035.0000,3091.8000,3031.0000,3079.8000,152443.00,140363792384
2011-02-01,3088.8000,3098.0000,3070.2000,3085.3000,104520.00,96695730176
2011-02-09,3077.6001,3095.0000,3033.0000,3038.3000,155572.00,143142453248
2011-02-10,3040.0000,3118.8000,3031.0000,3104.6001,177171.00,163102654464
2011-02-11,3109.8000,3131.0000,3097.2000,3117.2000,164256.00,153456852992
2011-02-14,3122.0000,3242.8000,3115.2000,3228.6001,154535.00,147807698944
2011-02-15,3231.2000,3251.6001,3207.0000,3216.0000,54138.00,52535156736
2011-02-16,3214.3000,3245.0000,3198.2000,3245.0000,22846.00,22080155648
2011-02-17,3252.0000,3262.2000,3210.0000,3242.2000,13679.00,13285980160
2011-02-18,3238.0000,3247.6001,3204.3000,3214.3000,7799.00,7539918848
2011-02-21,3223.0000,3288.6001,3212.2000,3284.2000,207321.00,202209263616
2011-02-22,3288.0000,3294.3000,3175.0000,3179.3000,244202.00,235771822080
2011-02-23,3174.0000,3199.2000,3165.0000,3175.2000,177419.00,169572663296
2011-02-24,3175.0000,3209.0000,3167.2000,3193.2000,208424.00,199350026240
2011-02-25,3202.0000,3236.0000,3175.0000,3214.6001,219730.00,211329581056
2011-02-28,3214.0000,3260.6001,3185.2000,3255.2000,208090.00,201443000320
2011-03-01,3260.3000,3282.0000,3245.0000,3254.3000,176603.00,172773081088
2011-03-02,3242.0000,3262.8000,3213.2000,3245.3000,202275.00,196396384256
2011-03-03,3249.8000,3284.0000,3221.2000,3223.6001,229396.00,224080838656
2011-03-04,3231.8000,3292.8000,3228.2000,3288.6001,188349.00,183864819712
2011-03-07,3290.0000,3353.2000,3287.8000,3342.2000,199756.00,199446265856
2011-03-08,3337.8000,3365.0000,3318.0000,3363.3000,152733.00,152967495680
2011-03-09,3369.0000,3372.0000,3336.0000,3345.3000,180272.00,181346631680
2011-03-10,3339.0000,3340.8000,3282.2000,3290.0000,182138.00,180930969600
2011-03-11,3284.2000,3304.8000,3235.3000,3250.2000,172330.00,169667526656
2011-03-14,3258.3000,3274.3000,3235.3000,3258.3000,159236.00,155612790784
2011-03-15,3251.2000,3255.6001,3137.3000,3199.6001,217685.00,208212525056
2011-03-16,3217.6001,3249.6001,3205.2000,3242.8000,80032.00,77425557504
2011-03-17,3226.0000,3238.0000,3184.2000,3207.6001,34677.00,33455503360
2011-03-18,3221.2000,3241.8000,3206.2000,3218.8000,12606.00,12189036544
2011-03-21,3231.0000,3288.0000,3202.0000,3230.0000,185625.00,179766951936
2011-03-22,3241.2000,3247.6001,3181.2000,3231.6001,211735.00,204710313984
2011-03-23,3231.0000,3284.6001,3221.0000,3269.2000,186721.00,182543368192
2011-03-24,3275.0000,3279.0000,3260.6001,3267.0000,127958.00,125544390656
2011-03-25,3271.6001,3324.3000,3269.0000,3298.3000,171197.00,169440280576
2011-03-28,3308.6001,3337.0000,3295.0000,3296.6001,172326.00,171520032768
2011-03-29,3291.6001,3322.0000,3262.8000,3273.8000,193055.00,190758322176
2011-03-30,3279.8000,3284.6001,3248.0000,3263.6001,182887.00,179443974144
2011-03-31,3265.6001,3273.8000,3221.0000,3244.0000,181792.00,177077059584
2011-04-01,3243.6001,3280.6001,3232.8000,3276.3000,156137.00,152255676416
2011-04-06,3275.8000,3320.8000,3265.2000,3308.0000,178965.00,177120346112
2011-04-07,3312.2000,3327.8000,3303.2000,3323.8000,128424.00,127743418368
2011-04-08,3325.6001,3366.3000,3316.6001,3366.0000,159841.00,160320487424
2011-04-11,3368.0000,3382.0000,3336.8000,3344.6001,137974.00,139244060672
2011-04-12,3341.2000,3351.8000,3310.3000,3326.0000,149352.00,149415297024
2011-04-13,3318.3000,3377.8000,3304.2000,3374.8000,131950.00,131998973952
2011-04-14,3370.3000,3376.0000,3344.3000,3347.2000,37405.00,37723320320
2011-04-15,3347.2000,3376.0000,3321.3000,3340.6001,18866.00,18933002240
2011-04-18,3368.0000,3384.0000,3342.3000,3355.3000,171516.00,173115277312
2011-04-19,3343.3000,3344.6001,3302.2000,3311.3000,169120.00,168453505024
2011-04-20,3318.8000,3327.6001,3296.2000,3316.0000,131575.00,130770149376
2011-04-21,3328.6001,3345.3000,3313.0000,3320.0000,143692.00,143429271552
2011-04-22,3323.0000,3335.8000,3298.0000,3307.8000,132043.00,131352035328
2011-04-25,3302.0000,3304.3000,3254.0000,3261.2000,147000.00,144426385408
2011-04-26,3256.0000,3267.3000,3232.8000,3252.8000,134902.00,131572310016
2011-04-27,3258.2000,3263.0000,3202.0000,3230.2000,132562.00,128858480640
2011-04-28,3238.0000,3251.3000,3185.8000,3195.2000,201579.00,194682470400
2011-04-29,3191.2000,3215.3000,3186.3000,3193.2000,145652.00,139856166912
2011-05-03,3203.3000,3217.8000,3175.0000,3210.3000,130928.00,125699620864
2011-05-04,3205.8000,3205.8000,3121.6001,3129.0000,163238.00,155005960192
2011-05-05,3120.0000,3139.3000,3115.2000,3120.3000,127061.00,119261437952
2011-05-06,3110.0000,3144.0000,3091.0000,3133.0000,168603.00,157760094208
2011-05-09,3135.6001,3153.2000,3114.3000,3137.2000,142312.00,133891235840
2011-05-10,3132.2000,3157.6001,3124.2000,3149.3000,154453.00,145580277760
2011-05-11,3155.0000,3165.0000,3126.0000,3139.8000,162088.00,153026592768
2011-05-12,3124.6001,3142.0000,3090.2000,3090.2000,145812.00,136609751040
2011-05-13,3104.8000,3136.6001,3087.2000,3127.0000,157456.00,146896388096
2011-05-16,3120.0000,3135.0000,3093.2000,3103.8000,115773.00,108189999104
2011-05-17,3100.0000,3134.6001,3077.0000,3115.3000,89458.00,83403792384
2011-05-18,3116.2000,3142.2000,3109.6001,3134.0000,27167.00,25496035328
2011-05-19,3135.0000,3145.8000,3116.2000,3117.0000,11416.00,10731689984
2011-05-20,3119.0000,3128.8000,3113.2000,3122.6001,7940.00,7437241856
2011-05-23,3118.6001,3123.3000,3020.6001,3022.3000,165275.00,152215912448
2011-05-24,3020.2000,3033.6001,3014.6001,3023.8000,124258.00,112766328832
2011-05-25,3020.8000,3037.2000,2991.0000,3015.2000,159561.00,144353918976
2011-05-26,3018.6001,3026.8000,2984.2000,2992.6001,157229.00,141950861312
2011-05-27,2995.0000,3013.8000,2979.2000,2981.0000,198093.00,177889345536
2011-05-30,2976.6001,2989.8000,2960.2000,2971.8000,155057.00,138399956992
2011-05-31,2973.0000,3009.6001,2962.2000,2996.0000,155048.00,138750689280
2011-06-01,2998.2000,3004.8000,2989.6001,3002.3000,116853.00,105074622464
2011-06-02,2981.0000,2989.3000,2928.8000,2963.0000,186120.00,165176393728
2011-06-03,2964.0000,2998.6001,2959.3000,2986.6001,147279.00,131734724608
2011-06-07,2984.3000,3001.6001,2971.3000,2995.0000,129804.00,116397187072
2011-06-08,2990.0000,3015.3000,2956.2000,3006.8000,166932.00,149498707968
2011-06-09,3009.2000,3009.6001,2951.0000,2958.2000,171985.00,153725337600
2011-06-10,2960.0000,2968.0000,2931.3000,2947.6001,170100.00,150680535040
2011-06-13,2940.0000,2957.8000,2918.0000,2955.2000,161648.00,142371979264
2011-06-14,2952.2000,2995.8000,2948.6001,2984.0000,152014.00,135810129920
2011-06-15,2985.8000,2992.0000,2959.2000,2960.8000,103534.00,92488564736
2011-06-16,2950.6001,2950.6001,2921.0000,2921.0000,37652.00,33142777856
2011-06-17,2920.0000,2932.2000,2912.2000,2915.6001,15014.00,13166852096
2011-06-20,2888.0000,2898.0000,2863.2000,2883.6001,149261.00,129095819264
2011-06-21,2890.0000,2907.2000,2881.0000,2901.8000,151767.00,131827949568
2011-06-22,2908.2000,2917.8000,2887.8000,2897.6001,149993.00,130636374016
2011-06-23,2891.2000,2976.6001,2884.2000,2961.3000,212256.00,186116505600
2011-06-24,2962.0000,3062.0000,2954.6001,3039.8000,237657.00,214722707456
2011-06-27,3033.0000,3057.0000,3022.2000,3038.3000,180870.00,164767531008
2011-06-28,3041.8000,3052.6001,3019.0000,3041.0000,175782.00,159998263296
2011-06-29,3050.0000,3051.8000,3008.6001,3017.6001,182134.00,165493145600
2011-06-30,3016.8000,3081.0000,3013.8000,3035.0000,204473.00,187179368448
2011-07-01,3040.2000,3077.0000,3035.0000,3049.6001,193487.00,177291689984
2011-07-04,3058.6001,3130.0000,3058.6001,3122.0000,186619.00,174070431744
2011-07-05,3122.2000,3128.0000,3109.8000,3119.0000,126429.00,118288269312
2011-07-06,3120.0000,3125.0000,3091.2000,3114.0000,152941.00,142494236672
2011-07-07,3119.6001,3150.0000,3098.0000,3113.6001,214542.00,200853897216
2011-07-08,3122.0000,3134.8000,3099.2000,3120.6001,197890.00,184885444608
2011-07-11,3113.8000,3121.8000,3091.2000,3104.2000,159537.00,148761313280
2011-07-12,3085.0000,3090.8000,3053.3000,3054.6001,151414.00,139584798720
2011-07-13,3063.0000,3114.8000,3063.0000,3108.0000,139557.00,129492606976
2011-07-14,3107.6001,3123.0000,3095.0000,3114.0000,48626.00,45390483456
2011-07-15,3111.8000,3133.8000,3097.2000,3122.3000,14919.00,13943746560
2011-07-18,3149.0000,3157.0000,3121.8000,3122.8000,135361.00,127362801664
2011-07-19,3119.0000,3119.0000,3098.2000,3116.8000,129604.00,120870969344
2011-07-20,3129.3000,3130.8000,3079.6001,3095.2000,149582.00,139195842560
2011-07-21,3091.0000,3113.6001,3070.0000,3074.8000,165943.00,153730973696
2011-07-22,3084.0000,3097.0000,3072.0000,3075.0000,130681.00,120844427264
2011-07-25,3062.0000,3063.0000,2966.0000,2977.2000,147344.00,133214199808
2011-07-26,2978.6001,2985.6001,2973.0000,2983.2000,95538.00,85376540672
2011-07-27,2975.0000,3004.6001,2955.2000,2994.2000,167471.00,150049423360
2011-07-28,2978.2000,2992.8000,2965.0000,2990.2000,138644.00,123845722112
2011-07-29,2986.8000,3004.8000,2956.8000,2971.6001,176889.00,158111776768
2011-08-01,2985.0000,2997.0000,2966.0000,2987.8000,126197.00,113049485312
2011-08-02,2970.0000,2971.0000,2924.2000,2964.0000,163985.00,144800792576
2011-08-03,2935.0000,2973.2000,2932.3000,2960.0000,151494.00,134395944960
2011-08-04,2966.0000,2984.8000,2955.8000,2962.6001,118500.00,105568182272
2011-08-05,2902.2000,2919.3000,2870.3000,2896.2000,150080.00,130694381568
2011-08-08,2890.0000,2896.6001,2751.8000,2796.2000,225170.00,190534516736
2011-08-09,2719.0000,2822.0000,2702.6001,2820.2000,255517.00,211989200896
2011-08-10,2838.6001,2849.8000,2805.0000,2807.8000,171607.00,145720344576
2011-08-11,2790.0000,2881.0000,2785.2000,2879.6001,241459.00,205836451840
2011-08-12,2885.0000,2888.0000,2857.0000,2860.3000,156995.00,135260790784
2011-08-15,2879.0000,2906.2000,2860.8000,2896.0000,131681.00,113872846848
2011-08-16,2901.2000,2909.0000,2871.3000,2875.2000,61530.00,53392535552
2011-08-17,2879.6001,2907.8000,2879.3000,2883.0000,28657.00,24854937600
2011-08-18,2881.8000,2888.6001,2828.0000,2839.2000,13524.00,11616045056
2011-08-19,2815.0000,2817.0000,2787.8000,2793.0000,8755.00,7361684480
2011-08-22,2810.8000,2835.0000,2765.2000,2786.2000,204489.00,171630280704
2011-08-23,2792.0000,2835.0000,2781.6001,2832.2000,211257.00,177623236608
2011-08-24,2838.0000,2844.8000,2794.6001,2800.3000,187948.00,159184961536
2011-08-25,2812.8000,2916.0000,2811.2000,2912.8000,267514.00,229936824320
2011-08-26,2905.6001,2914.3000,2873.0000,2894.6001,209822.00,182112747520
2011-08-29,2879.6001,2880.0000,2841.6001,2855.3000,207234.00,177759436800
2011-08-30,2870.0000,2910.6001,2829.0000,2831.8000,240543.00,207296692224
2011-08-31,2835.6001,2857.6001,2825.8000,2846.8000,216290.00,184356634624
2011-09-01,2855.0000,2876.8000,2818.0000,2828.0000,235944.00,201392062464
2011-09-02,2821.0000,2842.0000,2791.0000,2808.3000,222157.00,187266301952
2011-09-05,2792.8000,2795.0000,2743.3000,2748.3000,184469.00,152674664448
